X;Y;Z;MunicipioCode;CalleCode;Denominacion
0;0;0.0;069;2045;JOSÉ OLAIZOLA KALEA / CALLE DE JOSÉ OLAIZOLA
0;0;0.0;069;1230;KALE LABURRA / CALLE CORTA
0;0;0.0;069;3000;KALE NAGUSIA / CALLE MAYOR
0;0;0.0;069;3420;KALE BERRIA / CALLE NUEVA
0;0;0.0;069;2735;AIERBE PLAZA / PLAZA AIERBE
0;0;0.0;069;2745;ANDEREÑOEN PLAZA / PLAZA ANDEREÑOAK
0;0;0.0;069;2755;AÑARBE PLAZA / PLAZA AÑARBE
0;0;0.0;069;2765;ARTELEKU PLAZA / PLAZA ARTELEKU
0;0;0.0;069;2775;CONCHA CHAOS KALEA / CALLE CONCHA CHAOS
0;0;0.0;069;2785;FELISA MARTIN BRAVO HIRIBIDEA / AVENIDA FELISA MARTÍN BRAVO
0;0;0.0;069;2795;GOIKOENEA KALEA / CALLE GOIKOENEA
0;0;0.0;069;2805;GREGORIO ABARTZUZA KALEA / CALLE GREGORIO ABARTZUZA
0;0;0.0;069;2815;JULIO MAESO KALEA / CALLE JULIO MAESO
0;0;0.0;069;2825;KANTOIZAR PLAZA / PLAZA KANTOIZAR
0;0;0.0;069;2845;ERRAKETISTA PLAZA / PLAZA LAS RAQUETISTAS
0;0;0.0;069;2865;MARITXU BARRIOLA PLAZA / PLAZA MARITXU BARRIOLA
0;0;0.0;069;2875;PASKUALDEGI BIRIBILGUNEA / ROTONDA PASKUALDEGI
0;0;0.0;069;2885;SATURIO BURUTARAN KALEA / CALLE SATURIO BURUTARAN
0;0;0.0;069;2895;TXOMIÑENEA IBAI PARKEA / PARQUE FLUVIAL TXOMIÑENEA
0;0;0.0;069;2905;WROCLAW PLAZA / PLAZA WROCLAW
0;0;0.0;069;0210;ALKAINBIDE / ALKAINBIDE
0;0;0.0;001;1110;ABALTZISKETA HIRIGUNEA / ABALTZISKETA HIRIGUNEA 
0;0;0.0;001;6001;ARANGUREN / ARANGUREN 
0;0;0.0;001;6002;PILDAIN-GASASTEGI / PILDAIN-GASASTEGI 
0;0;0.0;001;6003;OLANO / OLANO 
0;0;0.0;001;6004;OTAMENDI / OTAMENDI 
0;0;0.0;001;6005;KAREAGA / KAREAGA 
0;0;0.0;001;6006;IPINTZA-GARMENDI / IPINTZA-GARMENDI 
0;0;0.0;001;6007;SASIAIN-ARANDI / SASIAIN-ARANDI 
0;0;0.0;001;6008;AZALDEGI-ESTANGA / AZALDEGI-ESTANGA 
0;0;0.0;001;6009;IRIONDO-ALTUN / IRIONDO-ALTUN 
0;0;0.0;001;6010;ITRUN-LIZARDI / ITRUN-LIZARDI 
0;0;0.0;001;6011;LARRAITZ / LARRAITZ 
0;0;0.0;069;1125;BURDINAZKO ZUBIA / BURDINAZKO ZUBIA 
0;0;0.0;069;1160;KONPORTA / KONPORTA 
0;0;0.0;069;1485;ROSARIO ARTOLA / ROSARIO ARTOLA 
0;0;0.0;069;3015;GOROSTUTZA, CALLE / GOROSTUTZA KALEA 
0;0;0.0;069;6100;ARBIZA, CAMINO DE / ARBIZA, CAMINO DE 
0;0;0.0;069;1265;ROMAN IRIGOYEN, PLAZA DE / ROMAN IRIGOYEN, PLAZA DE 
0;0;0.0;069;1045;PASAIAKO PORTUKO ZEHARBID / PASAIAKO PORTUKO ZEHARBID 
0;0;0.0;069;1050;KATALINA ERAUSO KALEA / CATALINA DE ERAUSO, CALLE DE 
0;0;0.0;069;1055;GARBERA BIRIBILUNEA / GARBERA BIRIBILUNEA 
0;0;0.0;069;1060;KATALUNIA PLAZA / CATALUÑA, PLAZA DE 
0;0;0.0;069;1065;LUGAÑENE PASEALEKUA / LUGAÑENE PASEALEKUA 
0;0;0.0;069;1075;LUGAÑENEKO ZUBIA / LUGAÑENEKO ZUBIA 
0;0;0.0;069;1080;ZEMORIYA / ZEMORIYA 
0;0;0.0;069;1085;SARRUETA, ROTONDA DE / SARRUETA, ROTONDA DE 
0;0;0.0;069;1090;ALICE GULICK, PARQUE DE / ALICE GULICK, PARQUE DE 
0;0;0.0;069;1095;MARIA DOLORES AGIRRE / MARIA DOLORES AGIRRE 
0;0;0.0;069;1100;MENDEURRENAREN PLAZA / CENTENARIO, PLAZA DEL 
0;0;0.0;069;1105;ATOTXAKO ZELAIA PLAZA / ATOTXAKO ZELAIA PLAZA 
0;0;0.0;069;1115;TERESA DE CALCUTA PLAZA / TERESA DE CALCUTA PLAZA 
0;0;0.0;069;1120;FEDERICO GARCIA LORCA, PS / FEDERICO GARCIA LORCA, PS 
0;0;0.0;069;1130;CLAUDIO A. LUZURIAGA KALEA / CLAUDIO A. LUZURIAGA, CALLE DE 
0;0;0.0;069;1135;URDINZUKO ZUBIA / URDINZUKO ZUBIA 
0;0;0.0;069;1140;DONOSTIAKO KOFRADIEN PLAZA / COFRADIAS DONOSTIARRAS, PLAZA 
0;0;0.0;069;1145;ESPARTXOKO ZUBIA / ESPARTXOKO ZUBIA 
0;0;0.0;069;1150;COLON PASEALEKUA / COLON, PASEO DE 
0;0;0.0;069;1155;ONDARRETAKO LORATEGIA / ONDARRETAKO LORATEGIA 
0;0;0.0;069;1165;IZURUN, PLAZA DE / IZURUN, PLAZA DE 
0;0;0.0;069;1170;KONKORRENEA KALEA / KONKORRENEA, CALLE DE 
0;0;0.0;069;1175;JUAN OLASAGASTI / JUAN OLASAGASTI 
0;0;0.0;069;1180;KONTXA PASEALEKUA / CONCHA, PASEO DE LA 
0;0;0.0;069;1185;IBAETA, PLAZA DE / IBAETA, PLAZA DE 
0;0;0.0;069;1190;LUGARITZ BIRIBILUNEA / LUGARITZ BIRIBILUNEA 
0;0;0.0;069;1195;MUNDAIZ ZUBIA / MUNDAIZ ZUBIA 
0;0;0.0;069;1200;CONSTITUCION, PLAZA DE LA / CONSTITUCION, PLAZA DE LA 
0;0;0.0;069;1205;FELIX IRANZO PASEALEKUA / FELIX IRANZO PASEALEKUA 
0;0;0.0;069;1215;SALVADOR ALLENDE PARKEA / SALVADOR ALLENDE PARKEA 
0;0;0.0;069;1220;EUSKAL KORTSARIOEN KALEA / CORSARIOS VASCOS, CALLE DE LOS 
0;0;0.0;069;1225;ZURRIOLAKO ZUBIA / ZURRIOLA, PUENTE DE 
0;0;0.0;069;1235;SANTA CATALINAKO ZUBIA / SANTA CATALINAKO ZUBIA 
0;0;0.0;069;1240;CRISTINA-ENEA PARKEA / CRISTINA-ENEA, PARQUE DE 
0;0;0.0;069;1245;MARIA CRISTINA ZUBIA / MARIA CRISTINA, PUENTE DE 
0;0;0.0;069;1250;CRISTOBAL BALENCIAGA PASEALEKU / CRISTOBAL BALENCIAGA, PASEO DE 
0;0;0.0;069;1255;CARLOS BLASCO DE IMAZ, PZ / CARLOS BLASCO DE IMAZ, PZ 
0;0;0.0;069;1260;LOIOLA KALEA / LOIOLA, CALLE DE 
0;0;0.0;069;1270;TXOFRE KALEA / TXOFRE, CALLE DE 
0;0;0.0;069;1280;TXURRUKA KALEA / TXURRUKA, CALLE DE 
0;0;0.0;069;1285;BRETXA PLAZA / BRETXA PLAZA 
0;0;0.0;069;1290;DARIETA, CAMINO DE / DARIETA, CAMINO DE 
0;0;0.0;069;1295;ELGOIBAR KALEA / ELGOIBAR KALEA 
0;0;0.0;069;1300;DEPORTE, PLAZA DEL / DEPORTE, PLAZA DEL 
0;0;0.0;069;1305;FERNANDO MUGICA KALEA / FERNANDO MUGICA KALEA 
0;0;0.0;069;1315;ERREKATXULO KALEA / ERREKATXULO KALEA 
0;0;0.0;069;1320;BEGIRISTAIN DOKTOREAREN PASEAL / DOCTOR BEGIRISTAIN, PASEO DEL 
0;0;0.0;069;1325;GURUTZEGI KALEA / GURUTZEGI KALEA 
0;0;0.0;069;1330;CLAUDIO DELGADO DOKTOREAREN K. / DOCTOR CLAUDIO DELGADO, CALLE 
0;0;0.0;069;1335;BELARTZA KALEA / BELARTZA KALEA 
0;0;0.0;069;1340;MARAÑON DOKTOREAREN PASEALEKUA / DOCTOR MARAÑON, PASEO DEL 
0;0;0.0;069;1345;AMASORRAIN KALEA / AMASORRAIN KALEA 
0;0;0.0;069;1355;XABIER AIZARNA PASEALEKUA / XABIER AIZARNA PASEALEKUA 
0;0;0.0;069;1360;DONOSTIAZAHARRA AUZUNEA / DONOSTIAZAHARRA, GRUPO 
0;0;0.0;069;1365;BLAS DE OTERO, PLAZA DE / BLAS DE OTERO, PLAZA DE 
0;0;0.0;069;1370;BAENAKO DUKEAREN PASEALEKUA / DUQUE DE BAENA, PASEO DEL 
0;0;0.0;069;1375;LAUAIZETA PARKEA / LAUAIZETA PARKEA 
0;0;0.0;069;1380;MANDASKO DUKEAREN PASEALEKUA / DUQUE DE MANDAS, PASEO DEL 
0;0;0.0;069;1385;EUGENIO IMAZ KALEA / EUGENIO IMAZ KALEA 
0;0;0.0;069;1390;EASO / EASO 
0;0;0.0;069;1395;OTXOKI PARKEA / OTXOKI PARKEA 
0;0;0.0;069;1400;EASO PLAZA / EASO, PLAZA DE 
0;0;0.0;069;1405;ALEJANDRIA / ALEJANDRIA 
0;0;0.0;069;1410;ETXAIDE KALEA / ETXAIDE, CALLE DE 
0;0;0.0;069;1415;ANGELA FIGUERA PLAZA / ANGELA FIGUERA PLAZA 
0;0;0.0;069;1425;IGELDO PLAZA / IGELDO PLAZA 
0;0;0.0;069;1430;ETXEBERRITARREN PLAZA / ETXEBERRI, PLAZA DE LOS 
0;0;0.0;069;1435;LIZARDIA PLAZA / LIZARDIA PLAZA 
0;0;0.0;069;1440;EGIA KALEA / EGIA, CALLE DE 
0;0;0.0;069;1445;OKENDO PLAZA / OKENDO PLAZA 
0;0;0.0;069;0310;AMEZTI KALEA / AMEZTI, CALLE DE 
0;0;0.0;069;0320;ANDEREÑO E. ZIPITRIA / ANDEREÑO E. ZIPITRIA 
0;0;0.0;069;0330;ANDIA KALEA / ANDIA, CALLE DE 
0;0;0.0;069;0340;ANDOAIN KALEA / ANDOAIN, CALLE DE 
0;0;0.0;069;0350;AINGERU KALEA / ANGEL, CALLE DEL 
0;0;0.0;069;0360;AINGERU ZAINDARIA, CAMINO DE / AINGERU ZAINDARIA, CAMINO DE 
0;0;0.0;069;0390;APOSTOLUTZA KALEA / APOSTOLADO, CALLE DEL 
0;0;0.0;069;0400;ARABA, PARQUE DE / ARABA, PARQUE DE 
0;0;0.0;069;0410;GERNIKAKO ARBOLAREN PASEALEKUA / ARBOL DE GERNIKA, PASEO DEL 
0;0;0.0;069;0420;ARBOLA, PASEO DE / ARBOLA, PASEO DE 
0;0;0.0;069;0430;ARBUSTOS, PASEO DE LOS / ARBUSTOS, PASEO DE LOS 
0;0;0.0;069;0450;ARMERIA PLAZA / ARMERIAS, PLAZA DE LAS 
0;0;0.0;069;0460;CORTAZAR ARKITEKTOEN KALEA / ARQUITECTOS CORTAZAR, CALLE DE 
0;0;0.0;069;0470;ARRASATE / ARRASATE 
0;0;0.0;069;0480;ARRIBERRI AUZUNEA / ARRIBERRI, GRUPO 
0;0;0.0;069;0490;ARRIOLA, PASEO DE / ARRIOLA, PASEO DE 
0;0;0.0;069;0500;ARRITXULO, CAMINO DE / ARRITXULO, CAMINO DE 
0;0;0.0;069;0510;ARRIZAR AUZUNEA / ARRIZAR, GRUPO 
0;0;0.0;069;0520;ARROKA KALEA / ARROKA, CALLE DE 
0;0;0.0;069;0530;ARTOLATEGI / ARTOLATEGI 
0;0;0.0;069;0540;ONTZIOLA KALEA / ASTILLEROS, CALLE DE LOS 
0;0;0.0;069;0550;ATARI EDER, PLAZA DE / ATARI EDER, PLAZA DE 
0;0;0.0;069;0570;ATEGORRIETA, AVENIDA DE / ATEGORRIETA, AVENIDA DE 
0;0;0.0;069;0580;AUTONOMIA / AUTONOMIA 
0;0;0.0;069;0590;AVES, PASEO DE LAS / AVES, PASEO DE LAS 
0;0;0.0;069;0620;AIETE PASEALEKUA / AIETE, PASEO DE 
0;0;0.0;069;0630;AZKUENE KALEA / AZKUENE, CALLE DE 
0;0;0.0;069;0640;AZPEITIA / AZPEITIA 
0;0;0.0;069;0650;BALEAZALEEN KALEA / BALLENEROS, CALLE DE LOS 
0;0;0.0;069;0660;BARATZATEGI / BARATZATEGI 
0;0;0.0;069;0670;BARKAIZTEGI BIDEA / BARKAIZTEGI, CAMINO DE 
0;0;0.0;069;0680;BASOTXIKI / BASOTXIKI 
0;0;0.0;069;0690;BAZTAN / BAZTAN 
0;0;0.0;069;0710;BELIZALDE / BELIZALDE 
0;0;0.0;069;0720;BENGOETXEA KALEA / BENGOETXEA, CALLE DE 
0;0;0.0;069;0730;BERABERA, PASEO DE / BERABERA, PASEO DE 
0;0;0.0;069;0740;BERMINGHAM KALEA / BERMINGHAM, CALLE DE 
0;0;0.0;069;0750;TXIRRITA BERTSOLARIAREN PASEA. / BERTSOLARI TXIRRITA, PASEO DEL 
0;0;0.0;069;0780;BILBO PLAZA / BILBAO, PLAZA DE 
0;0;0.0;069;0790;BLAS DE LEZO KALEA / BLAS DE LEZO, CALLE DE 
0;0;0.0;069;0800;BORROTO KALEA / BORROTO, CALLE DE 
0;0;0.0;069;0810;BOULEVARD, ALAMEDA / BOULEVARD, ALAMEDA 
0;0;0.0;069;0820;BRUNET KALEA / BRUNET, CALLE DE 
0;0;0.0;069;0830;ARTZAIN ONAREN PLAZA / BUEN PASTOR, PLAZA DEL 
0;0;0.0;069;0840;BUENAVISTA, AVENIDA DE / BUENAVISTA, AVENIDA DE 
0;0;0.0;069;0860;BUZTINTXULO / BUZTINTXULO 
0;0;0.0;069;0870;EGIA GALTZARA / EGIA, CALZADA DE 
0;0;0.0;069;0890;CAMINO KALEA / CAMINO, CALLE DE 
0;0;0.0;069;0900;GARBERA, CAMINO DE / GARBERA, CAMINO DE 
0;0;0.0;069;0930;UBA, CAMINO DE / UBA, CAMINO DE 
0;0;0.0;069;0950;MOLINAO, CAMINO DE / MOLINAO, CAMINO DE 
0;0;0.0;069;0980;CAMPANARIO / CAMPANARIO 
0;0;0.0;069;0990;CARLOS I.AREN HIRIBIDEA / CARLOS I, AVENIDA DE 
0;0;0.0;069;1000;KARKIZANO KALEA / KARKIZANO, CALLE DE 
0;0;0.0;069;1005;SOKAMUTURRA KALESKA / SOKAMUTURRA KALESKA 
0;0;0.0;069;1015;JACQUES COUSTEAU PLAZA / JACQUES COUSTEAU PLAZA 
0;0;0.0;069;1020;CASANAO KALEA / CASANAO, CALLE DE 
0;0;0.0;069;1025;ZUHAIZTI, PLAZA / ZUHAIZTI, PLAZA 
0;0;0.0;069;1030;CASARES PASEALEKUA / CASARES, PASEO DE 
0;0;0.0;069;1035;ZURRIOLA PASEALEKUA / ZURRIOLA PASEALEKUA 
0;0;0.0;069;1460;EGUZKIEDER KALEA / EGUZKIEDER, CALLE DE 
0;0;0.0;069;1465;LEIRE PLAZA / LEIRE PLAZA 
0;0;0.0;069;1475;ANTONIO MARIA LABAIEN / ANTONIO MARIA LABAIEN 
0;0;0.0;069;1480;ELKANO KALEA / ELKANO, CALLE DE 
0;0;0.0;069;1495;LUIS MURUGARREN / LUIS MURUGARREN 
0;0;0.0;069;1500;ELIZASU / ELIZASU 
0;0;0.0;069;1505;TRENBIDE ZAHAR / TRENBIDE ZAHAR 
0;0;0.0;069;1510;EMBELTRAN / EMBELTRAN 
0;0;0.0;069;1515;BARCELONA ETORBIDEA / BARCELONA ETORBIDEA 
0;0;0.0;069;1525;RIBERA DE LOIOLA PS / RIBERA DE LOIOLA PS 
0;0;0.0;069;1535;VICTOR HUGO / VICTOR HUGO 
0;0;0.0;069;1545;PABLO SARASATE / PABLO SARASATE 
0;0;0.0;069;1555;HUMBOLDT / HUMBOLDT 
0;0;0.0;069;1565;JUAN ZARAGUETA / JUAN ZARAGUETA 
0;0;0.0;069;1570;ERRONDO PASEALEKUA / ERRONDO, PASEO DE 
0;0;0.0;069;1575;NEMESIO ETXANIZ / NEMESIO ETXANIZ 
0;0;0.0;069;1580;ERROTATXO KALEA / ERROTATXO, CALLE DE 
0;0;0.0;069;1585;PABLO GOROSABEL / PABLO GOROSABEL 
0;0;0.0;069;1590;ESKALANTEGI / ESKALANTEGI 
0;0;0.0;069;1595;JESUS M ALKAIN PLAZA / JESUS M ALKAIN PLAZA 
0;0;0.0;069;1600;ERREGEZAINTZA KALEA / ESCOLTA REAL, CALLE DE LA 
0;0;0.0;069;1605;GIUSEPPE VERDI PLAZA / GIUSEPPE VERDI PLAZA 
0;0;0.0;069;1610;ILLARRA, CAMINO DE / ILLARRA, CAMINO DE 
0;0;0.0;069;1615;MARIA ZAMBRANO, PLAZA DE / MARIA ZAMBRANO, PLAZA DE 
0;0;0.0;069;1625;SANTIAGO PLAZA / SANTIAGO PLAZA 
0;0;0.0;069;1630;ESTERLINES / ESTERLINES 
0;0;0.0;069;1635;PALOMA MIRANDA, PLAZA DE / PALOMA MIRANDA, PLAZA DE 
0;0;0.0;069;1640;IKASKETA PLAZA / ESTUDIOS, PLAZA DE LOS 
0;0;0.0;069;1645;GABRIEL M. LAFITTE, PLAZA / GABRIEL M. LAFITTE, PLAZA 
0;0;0.0;069;1650;ETUME, CAMINO DE / ETUME, CAMINO DE 
0;0;0.0;069;1655;LOIOLA BIRIBILGUNEA / LOIOLA BIRIBILGUNEA 
0;0;0.0;069;1665;ERROTA BERRI PARKEA / ERROTA BERRI PARKEA 
0;0;0.0;069;1670;EUSKAL HERRIA KALEA / EUSKAL HERRIA, CALLE DE 
0;0;0.0;069;1675;BEROIZ / BEROIZ 
0;0;0.0;069;1680;EUSTASIO AMILIBIA KALEA / EUSTASIO AMILIBIA, CALLE DE 
0;0;0.0;069;1685;HERMANOS OTAMENDI / HERMANOS OTAMENDI 
0;0;0.0;069;1690;EUSKADI, PLAZA DE / EUSKADI, PLAZA DE 
0;0;0.0;069;1695;FLORES / FLORES 
0;0;0.0;069;1700;ITSASARGI PASEALEKUA / FARO, PASEO DEL 
0;0;0.0;069;1705;DULCE MARIA LOYNAZ / DULCE MARIA LOYNAZ 
0;0;0.0;069;1710;FE, PASEO DE LA / FE, PASEO DE LA 
0;0;0.0;069;1715;MIGUEL PELAY OROZCO / MIGUEL PELAY OROZCO 
0;0;0.0;069;1720;FELIPE IV.AREN HIRIBIDEA / FELIPE IV, AVENIDA DE 
0;0;0.0;069;1725;CESAR CHICOTE / CESAR CHICOTE 
0;0;0.0;069;1730;FERMIN CALBETON / FERMIN CALBETON 
0;0;0.0;069;1735;ANTONIO VALVERDE / ANTONIO VALVERDE 
0;0;0.0;069;1740;OLAETA KALEA / FERRERIAS, CALLE DE LAS 
0;0;0.0;069;1745;MARIE CURIE PARKEA / MARIE CURIE PARKEA 
0;0;0.0;069;1750;FRANTSESAREN KALEA / FRANCES, CALLE DEL 
0;0;0.0;069;1760;FRANTZIA PASEALEKUA / FRANCIA, PASEO DE 
0;0;0.0;069;1765;ARBIZKETA PARKEA / ARBIZKETA PARKEA 
0;0;0.0;069;1770;HONDARRIBIA KALEA / HONDARRIBIA, CALLE DE 
0;0;0.0;069;1775;MARBIL PARKEA / MARBIL PARKEA 
0;0;0.0;069;1780;FORU PASEALEKUA / FUEROS, PASEO DE LOS 
0;0;0.0;069;1785;RESINES Y OLORIZ PARKEA / RESINES Y OLORIZ PARKEA 
0;0;0.0;069;1800;FUNICULAR, PLAZA DEL / FUNICULAR, PLAZA DEL 
0;0;0.0;069;1805;MUGITEGI / MUGITEGI 
0;0;0.0;069;1815;IRIBAR / IRIBAR 
0;0;0.0;069;1825;ITSASALDE / ITSASALDE 
0;0;0.0;069;1830;GANTXEGI, CAMINO DE / GANTXEGI, CAMINO DE 
0;0;0.0;069;1835;ARAUNDI / ARAUNDI 
0;0;0.0;069;1840;GARIBAI KALEA / GARIBAI, CALLE DE 
0;0;0.0;069;1845;BARAZAR / BARAZAR 
0;0;0.0;069;1855;IRIGOIEN / IRIGOIEN 
0;0;0.0;069;1860;GARRO / GARRO 
0;0;0.0;069;1865;HERRIKO PLAZA / HERRIKO PLAZA 
0;0;0.0;069;1875;BADERAS / BADERAS 
0;0;0.0;069;1880;GAZTELU / GAZTELU 
0;0;0.0;069;1885;LARRERDI PLAZA / LARRERDI PLAZA 
0;0;0.0;069;1890;ARTETXE JENERALAREN KALEA / GENERAL ARTETXE, CALLE DEL 
0;0;0.0;069;1895;GOIZUETA / GOIZUETA 
0;0;0.0;069;1900;ETXAGUE JENERALAREN KALEA / GENERAL ETXAGUE, CALLE DEL 
0;0;0.0;069;1905;ELENATEGI / ELENATEGI 
0;0;0.0;069;1910;JAUREGI JENERALAREN KALEA / GENERAL JAUREGI, CALLE DEL 
0;0;0.0;069;1915;IRASMOENE / IRASMOENE 
0;0;0.0;069;1920;LERTSUNDI JENERALAREN KALEA / GENERAL LERTSUNDI, CALLE DEL 
0;0;0.0;069;1925;ANDER ARZELUS LUZEAR, PLAZA DE / ANDER ARZELUS LUZEAR, PLAZA DE 
0;0;0.0;069;1930;GLORIA KALEA / GLORIA, CALLE DE LA 
0;0;0.0;069;1940;GOMISTEGI / GOMISTEGI 
0;0;0.0;069;1950;GOIAZTXIKI BIDEA / GOIAZTXIKI, CAMINO DE 
0;0;0.0;069;1955;URBITARTE, PASEO DE / URBITARTE, PASEO DE 
0;0;0.0;069;1960;GRAN VIA / GRAN VIA 
0;0;0.0;069;1965;BERRIDI, CAMINO DE / BERRIDI, CAMINO DE 
0;0;0.0;069;1970;GETARIA KALEA / GETARIA, CALLE DE 
0;0;0.0;069;1975;ETARTE, CAMINO DE / ETARTE, CAMINO DE 
0;0;0.0;069;1980;GIPUZKOA PLAZA / GIPUZKOA, PLAZA DE 
0;0;0.0;069;1985;ALIRI, CAMINO DE / ALIRI, CAMINO DE 
0;0;0.0;069;1995;ERROTA, CAMINO DE / ERROTA, CAMINO DE 
0;0;0.0;069;2000;GURUTZE PASEALEKUA / GURUTZE, PASEO DE 
0;0;0.0;069;2010;GURUTZEALDE AUZUNEA / GURUTZEALDE, GRUPO 
0;0;0.0;069;2015;COLOMBINE / COLOMBINE 
0;0;0.0;069;2020;HERIZ PASEALEKUA / HERIZ, PASEO DE 
0;0;0.0;069;2025;NORNAHI, PLAZA DE / NORNAHI, PLAZA DE 
0;0;0.0;069;2030;HERNANI KALEA / HERNANI, CALLE DE 
0;0;0.0;069;2040;HERRERA PASEALEKUA / HERRERA, PASEO DE 
0;0;0.0;069;2050;HIPICA, CAMINO DE LA / HIPICA, CAMINO DE LA 
0;0;0.0;069;2060;BARATZE KALEA / HUERTAS, CALLE DE LAS 
0;0;0.0;069;2075;KARLOS SANTAMARIA, PLAZA DE / KARLOS SANTAMARIA, PLAZA DE 
0;0;0.0;069;2085;ILLARRA BERRI / ILLARRA BERRI 
0;0;0.0;069;2090;IDIAKEZ KALEA / IDIAKEZ, CALLE DE 
0;0;0.0;069;2095;JOSEBA ZUBIMENDI / JOSEBA ZUBIMENDI 
0;0;0.0;069;2100;IGARA, CAMINO DE / IGARA, CAMINO DE 
0;0;0.0;069;2110;IJENTEA KALEA / IJENTEA, CALLE DE 
0;0;0.0;069;2115;MANUEL VAZQUEZ MONTALBAN / MANUEL VAZQUEZ MONTALBAN 
0;0;0.0;069;2120;ELIZA KALEA / IGLESIA, CALLE DE LA 
0;0;0.0;069;2125;INDALECIO PRIETO / INDALECIO PRIETO 
0;0;0.0;069;2135;IÑAKI ALDABALDE, PLAZA DE / IÑAKI ALDABALDE, PLAZA DE 
0;0;0.0;069;2140;IGELDO PASEALEKUA / IGELDO, PASEO DE 
0;0;0.0;069;2150;IGELTEGI KALEA / IGELTEGI, CALLE DE 
0;0;0.0;069;2160;INTXAURRONDO / INTXAURRONDO 
0;0;0.0;069;2170;BEATRIZ INFANTAREN KALEA / INFANTA BEATRIZ, CALLE DE LA 
0;0;0.0;069;2180;CRISTINA INFANTAREN KALEA / INFANTA CRISTINA, CALLE DE LA 
0;0;0.0;069;2185;MACONDO / MACONDO 
0;0;0.0;069;2190;JAIME INFANTEAREN KALEA / INFANTE DON JAIME, CALLE DEL 
0;0;0.0;069;2200;JUAN INFANTEAREN KALEA / INFANTE DON JUAN, CALLE DEL 
0;0;0.0;069;2205;JOSE SEBASTIAN LABOA / JOSE SEBASTIAN LABOA 
0;0;0.0;069;2210;IÑIGO KALEA / IÑIGO, CALLE DE 
0;0;0.0;069;2215;JOSE Mª ARIZMENDIARRIETA / JOSE Mª ARIZMENDIARRIETA 
0;0;0.0;069;2220;IPARRAGIRRE KALEA / IPARRAGIRRE, CALLE DE 
0;0;0.0;069;2225;JUAN ASTIGARRIBIA KALEA / JUAN ASTIGARRIBIA KALEA 
0;0;0.0;069;2230;IRUN PLAZA / IRUN, PLAZA DE 
0;0;0.0;069;2235;APAOR / APAOR 
0;0;0.0;069;2245;ETZABAL / ETZABAL 
0;0;0.0;069;2250;IRURESORO PASAIA / IRURESORO, PASAJE DE 
0;0;0.0;069;2260;IRURESORO PLAZA / IRURESORO, PLAZA DE 
0;0;0.0;069;2265;AIENAS / AIENAS 
0;0;0.0;069;2270;ISABEL II.AREN HIRIBIDEA / ISABEL II, AVENIDA DE 
0;0;0.0;069;2275;URSALTO / URSALTO 
0;0;0.0;069;2280;ISLA DE SANTA CLARA / ISLA DE SANTA CLARA 
0;0;0.0;069;2285;LATSARI, PLAZA DE / LATSARI, PLAZA DE 
0;0;0.0;069;2290;ISTINGORRA KALEA / ISTINGORRA, CALLE DE 
0;0;0.0;069;2295;HARROBIETAKO PLAZA / HARROBIETAKO PLAZA 
0;0;0.0;069;2320;IZTUETA KALEA / IZTUETA, CALLE DE 
0;0;0.0;069;2325;PATXIKUENE / PATXIKUENE 
0;0;0.0;069;2330;JAIALAI KALEA / JAIALAI, CALLE DE 
0;0;0.0;069;2340;JAVIER BARKAIZTEGI KALEA / JAVIER BARKAIZTEGI, CALLE DE 
0;0;0.0;069;2350;JORGE OTEIZA, PLAZA DE / JORGE OTEIZA, PLAZA DE 
0;0;0.0;069;2355;ELISABETE MAIZTEGI / ELISABETE MAIZTEGI 
0;0;0.0;069;2360;JOSE ARANA KALEA / JOSE ARANA, CALLE DE 
0;0;0.0;069;2365;IGNACIO UGARTE, PLAZA DE / IGNACIO UGARTE, PLAZA DE 
0;0;0.0;069;2375;BERRA BEHEA / BERRA BEHEA 
0;0;0.0;069;2380;JOSE MARIA SALABERRIA KALEA / JOSE MARIA SALABERRIA, CALLE 
0;0;0.0;069;2385;BASCONGADA, PASEO DE / BASCONGADA, PASEO DE 
0;0;0.0;069;2390;JOSE MARIA SOROA KALEA / JOSE MARIA SOROA, CALLE DE 
0;0;0.0;069;2395;TOMAS GARBIZU KALEA / TOMAS GARBIZU KALEA 
0;0;0.0;069;2410;JOSE MIGUEL BARANDIARAN P / JOSE MIGUEL BARANDIARAN P 
0;0;0.0;069;2425;PAGOLA KALEA / PAGOLA KALEA 
0;0;0.0;069;2430;JUAN DE BILBAO / JUAN DE BILBAO 
0;0;0.0;069;2440;JUAN KARLOS GERRA KALEA / JUAN KARLOS GERRA, CALLE DE 
0;0;0.0;069;2450;JUAN GARAI KALEA / JUAN DE GARAI, CALLE DE 
0;0;0.0;069;2460;JUAN XXIII.AREN PASEALEKUA / JUAN XXIII, PASEO DE 
0;0;0.0;069;2470;JULIMASENE / JULIMASENE 
0;0;0.0;069;2480;JULIO URKIXO PASEALEKUA / JULIO URKIXO, PASEO DE 
0;0;0.0;069;2495;MORLANS, ROTONDA DE / MORLANS, ROTONDA DE 
0;0;0.0;069;2500;KASKARRE KALEA / KASKARRE, CALLE DE 
0;0;0.0;069;2515;HIRU DAMATXO, PLAZA DE / HIRU DAMATXO, PLAZA DE 
0;0;0.0;069;2540;LAPURDI, PLAZA DE / LAPURDI, PLAZA DE 
